key,number,year,journal
taosd/2014-11,11,2014,LNCS Trans. Aspect Oriented Softw. Dev.
taosd/2009-6,6,2009,LNCS Trans. Aspect Oriented Softw. Dev.
taosd/2014-11,11,2013,LNCS Trans. Aspect Oriented Softw. Dev.
taosd/2010-7,7,2010,LNCS Trans. Aspect Oriented Softw. Dev.
taosd/2016-1,1,2016,LNCS Trans. Modul. Compos.
taosd/2009-6,6,2009,LNCS Trans. Aspect Oriented Softw. Dev.
taosd/2010-7,7,2010,LNCS Trans. Aspect Oriented Softw. Dev.
taosd/2009-6,6,2009,LNCS Trans. Aspect Oriented Softw. Dev.
taosd/2014-11,11,2013,LNCS Trans. Aspect Oriented Softw. Dev.
taosd/2015-12,12,2015,LNCS Trans. Aspect Oriented Softw. Dev.
taosd/2011-8,8,2011,LNCS Trans. Aspect Oriented Softw. Dev.
taosd/2012-9,9,2012,LNCS Trans. Aspect Oriented Softw. Dev.
taosd/2007-4,4,2007,LNCS Trans. Aspect Oriented Softw. Dev.
taosd/2009-6,6,2009,LNCS Trans. Aspect Oriented Softw. Dev.
taosd/2011-8,8,2011,LNCS Trans. Aspect Oriented Softw. Dev.
taosd/2009-5,5,2009,LNCS Trans. Aspect Oriented Softw. Dev.
taosd/2016-1,1,2016,LNCS Trans. Modul. Compos.
taosd/2007-3,3,2007,LNCS Trans. Aspect Oriented Softw. Dev.
taosd/2007-3,3,2007,LNCS Trans. Aspect Oriented Softw. Dev.
taosd/2012-9,9,2012,LNCS Trans. Aspect Oriented Softw. Dev.
taosd/2007-3,3,2007,LNCS Trans. Aspect Oriented Softw. Dev.
taosd/2009-5,5,2009,LNCS Trans. Aspect Oriented Softw. Dev.
taosd/2015-12,12,2015,LNCS Trans. Aspect Oriented Softw. Dev.
taosd/2014-11,11,2013,LNCS Trans. Aspect Oriented Softw. Dev.
taosd/2009-5,5,2009,LNCS Trans. Aspect Oriented Softw. Dev.
taosd/2010-7,7,2010,LNCS Trans. Aspect Oriented Softw. Dev.
taosd/2015-12,12,2015,LNCS Trans. Aspect Oriented Softw. Dev.
taosd/2009-5,5,2009,LNCS Trans. Aspect Oriented Softw. Dev.
taosd/2010-7,7,2010,LNCS Trans. Aspect Oriented Softw. Dev.
taosd/2015-12,12,2015,LNCS Trans. Aspect Oriented Softw. Dev.
taosd/2014-11,11,2013,LNCS Trans. Aspect Oriented Softw. Dev.
taosd/2009-6,6,2009,LNCS Trans. Aspect Oriented Softw. Dev.
taosd/2012-9,9,2012,LNCS Trans. Aspect Oriented Softw. Dev.
taosd/2013-10,10,2013,LNCS Trans. Aspect Oriented Softw. Dev.
taosd/2014-11,11,2013,LNCS Trans. Aspect Oriented Softw. Dev.
taosd/2016-1,1,2016,LNCS Trans. Modul. Compos.
taosd/2013-10,10,2013,LNCS Trans. Aspect Oriented Softw. Dev.
taosd/2010-7,7,2010,LNCS Trans. Aspect Oriented Softw. Dev.
taosd/2009-5,5,2009,LNCS Trans. Aspect Oriented Softw. Dev.
taosd/2012-9,9,2012,LNCS Trans. Aspect Oriented Softw. Dev.
taosd/2009-5,5,2009,LNCS Trans. Aspect Oriented Softw. Dev.
taosd/2007-3,3,2007,LNCS Trans. Aspect Oriented Softw. Dev.
taosd/2016-1,1,2016,LNCS Trans. Modul. Compos.
taosd/2016-1,1,2016,LNCS Trans. Modul. Compos.
taosd/2007-3,3,2007,LNCS Trans. Aspect Oriented Softw. Dev.
taosd/2010-7,7,2010,LNCS Trans. Aspect Oriented Softw. Dev.
taosd/2007-4,4,2007,LNCS Trans. Aspect Oriented Softw. Dev.
taosd/2010-7,7,2010,LNCS Trans. Aspect Oriented Softw. Dev.
taosd/2010-7,7,2010,LNCS Trans. Aspect Oriented Softw. Dev.
taosd/2011-8,8,2011,LNCS Trans. Aspect Oriented Softw. Dev.
taosd/2013-10,10,2013,LNCS Trans. Aspect Oriented Softw. Dev.
taosd/2011-8,8,2011,LNCS Trans. Aspect Oriented Softw. Dev.
taosd/2011-8,8,2011,LNCS Trans. Aspect Oriented Softw. Dev.
tcci/2018-31,31,2018,Trans. Computational Collective Intelligence
tcci/2015-20,20,2015,Trans. Computational Collective Intelligence
tcci/2018-31,31,2018,Trans. Computational Collective Intelligence
tcci/2018-30,30,2018,Trans. Computational Collective Intelligence
tcci/2015-19,19,2015,Trans. Computational Collective Intelligence
tcci/2013-9,9,2013,Trans. Computational Collective Intelligence
tcci/2013-11,11,2013,Trans. Computational Collective Intelligence
tcci/2013-11,11,2013,Trans. Computational Collective Intelligence
tcci/2017-27,27,2017,Trans. Computational Collective Intelligence
tcci/2013-12,12,2013,Trans. Computational Collective Intelligence
tcci/2013-9,9,2013,Trans. Computational Collective Intelligence
tcci/2018-31,31,2018,Trans. Computational Collective Intelligence
tcci/2012-7,7,2012,Trans. Computational Collective Intelligence
tcci/2016-25,25,2016,Trans. Computational Collective Intelligence
tcci/2015-20,20,2015,Trans. Computational Collective Intelligence
tcci/2018-28,28,2018,Trans. Computational Collective Intelligence
tcci/2013-10,10,2013,Trans. Computational Collective Intelligence
tcci/2019-33,33,2019,Trans. Computational Collective Intelligence
tcci/2014-13,13,2014,Trans. Computational Collective Intelligence
tcci/2011-5,5,2011,Trans. Computational Collective Intelligence
tcci/2014-16,16,2014,Trans. Computational Collective Intelligence
tcci/2018-28,28,2018,Trans. Computational Collective Intelligence
tcci/2012-7,7,2012,Trans. Computational Collective Intelligence
tcci/2011-3,3,2011,Trans. Computational Collective Intelligence
tcci/2015-20,20,2015,Trans. Computational Collective Intelligence
tcci/2011-4,4,2011,Trans. Computational Collective Intelligence
tcci/2015-18,18,2015,Trans. Computational Collective Intelligence
tcci/2011-3,3,2011,Trans. Computational Collective Intelligence
tcci/2012-8,8,2012,Trans. Computational Collective Intelligence
tcci/2012-8,8,2012,Trans. Computational Collective Intelligence
tcci/2011-5,5,2011,Trans. Computational Collective Intelligence
tcci/2012-8,8,2012,Trans. Computational Collective Intelligence
tcci/2010-2,2,2010,Trans. Computational Collective Intelligence
tcci/2019-33,33,2019,Trans. Computational Collective Intelligence
tcci/2011-5,5,2011,Trans. Computational Collective Intelligence
tcci/2013-9,9,2013,Trans. Computational Collective Intelligence
tcci/2018-31,31,2018,Trans. Computational Collective Intelligence
tcci/2017-27,27,2017,Trans. Computational Collective Intelligence
tcci/2011-4,4,2011,Trans. Computational Collective Intelligence
tcci/2018-29,29,2018,Trans. Computational Collective Intelligence
tcci/2016-25,25,2016,Trans. Computational Collective Intelligence
tcci/2010-1,1,2010,Trans. Computational Collective Intelligence
tcci/2018-30,30,2018,Trans. Computational Collective Intelligence
tcci/2018-30,30,2018,Trans. Computational Collective Intelligence
tcci/2012-7,7,2012,Trans. Computational Collective Intelligence
tcci/2016-25,25,2016,Trans. Computational Collective Intelligence
tcci/2012-7,7,2012,Trans. Computational Collective Intelligence
tcci/2018-30,30,2018,Trans. Computational Collective Intelligence
tcci/2015-18,18,2015,Trans. Computational Collective Intelligence
tcci/2018-31,31,2018,Trans. Computational Collective Intelligence
tcci/2017-27,27,2017,Trans. Computational Collective Intelligence
tcci/2012-7,7,2012,Trans. Computational Collective Intelligence
tcci/2016-21,21,2016,Trans. Computational Collective Intelligence
tcci/2015-19,19,2015,Trans. Computational Collective Intelligence
tcci/2018-30,30,2018,Trans. Computational Collective Intelligence
tcci/2017-26,26,2017,Trans. Computational Collective Intelligence
tcci/2010-1,1,2010,Trans. Computational Collective Intelligence
tcci/2019-33,33,2019,Trans. Computational Collective Intelligence
tcci/2016-24,24,2016,Trans. Computational Collective Intelligence
tcci/2016-25,25,2016,Trans. Computational Collective Intelligence
tcci/2018-28,28,2018,Trans. Computational Collective Intelligence
tcci/2013-10,10,2013,Trans. Computational Collective Intelligence
tcci/2018-28,28,2018,Trans. Computational Collective Intelligence
tcci/2013-9,9,2013,Trans. Computational Collective Intelligence
tcci/2010-2,2,2010,Trans. Computational Collective Intelligence
tcci/2018-29,29,2018,Trans. Computational Collective Intelligence
tcci/2011-5,5,2011,Trans. Computational Collective Intelligence
tcci/2016-24,24,2016,Trans. Computational Collective Intelligence
tcci/2012-6,6,2012,Trans. Computational Collective Intelligence
tcci/2018-30,30,2018,Trans. Computational Collective Intelligence
tcci/2015-19,19,2015,Trans. Computational Collective Intelligence
tcci/2013-12,12,2013,Trans. Computational Collective Intelligence
tcci/2018-29,29,2018,Trans. Computational Collective Intelligence
tcci/2012-8,8,2012,Trans. Computational Collective Intelligence
tcci/2019-33,33,2019,Trans. Computational Collective Intelligence
tcci/2014-16,16,2014,Trans. Computational Collective Intelligence
tcci/2010-1,1,2010,Trans. Computational Collective Intelligence
tcci/2014-16,16,2014,Trans. Computational Collective Intelligence
tcci/2015-18,18,2015,Trans. Computational Collective Intelligence
tcci/2018-28,28,2018,Trans. Computational Collective Intelligence
tcci/2019-33,33,2019,Trans. Computational Collective Intelligence
tcci/2014-13,13,2014,Trans. Computational Collective Intelligence
tcci/2013-12,12,2013,Trans. Computational Collective Intelligence
tcci/2013-9,9,2013,Trans. Computational Collective Intelligence
tcci/2017-26,26,2017,Trans. Computational Collective Intelligence
tcci/2018-30,30,2018,Trans. Computational Collective Intelligence
tcci/2015-20,20,2015,Trans. Computational Collective Intelligence
tcci/2012-6,6,2012,Trans. Computational Collective Intelligence
tcci/2017-27,27,2017,Trans. Computational Collective Intelligence
tcci/2013-12,12,2013,Trans. Computational Collective Intelligence
tcci/2017-27,27,2017,Trans. Computational Collective Intelligence
tcci/2010-1,1,2010,Trans. Computational Collective Intelligence
tcci/2018-28,28,2018,Trans. Computational Collective Intelligence
tcci/2010-1,1,2010,Trans. Computational Collective Intelligence
tcci/2015-20,20,2015,Trans. Computational Collective Intelligence
tcci/2013-9,9,2013,Trans. Computational Collective Intelligence
tcci/2013-11,11,2013,Trans. Computational Collective Intelligence
tcci/2017-27,27,2017,Trans. Computational Collective Intelligence
tcci/2012-6,6,2012,Trans. Computational Collective Intelligence
tcci/2017-26,26,2017,Trans. Computational Collective Intelligence
tcci/2011-3,3,2011,Trans. Computational Collective Intelligence
tcci/2013-9,9,2013,Trans. Computational Collective Intelligence
tcci/2016-24,24,2016,Trans. Computational Collective Intelligence
tcci/2011-5,5,2011,Trans. Computational Collective Intelligence
tcci/2013-9,9,2013,Trans. Computational Collective Intelligence
tcci/2018-29,29,2018,Trans. Computational Collective Intelligence
tcci/2016-24,24,2016,Trans. Computational Collective Intelligence
tcci/2011-4,4,2011,Trans. Computational Collective Intelligence
tcci/2018-29,29,2018,Trans. Computational Collective Intelligence
tcci/2016-25,25,2016,Trans. Computational Collective Intelligence
tcci/2013-11,11,2013,Trans. Computational Collective Intelligence
tcci/2013-12,12,2013,Trans. Computational Collective Intelligence
tcci/2010-1,1,2010,Trans. Computational Collective Intelligence
tcci/2013-10,10,2013,Trans. Computational Collective Intelligence
tcci/2011-5,5,2011,Trans. Computational Collective Intelligence
tcci/2014-13,13,2014,Trans. Computational Collective Intelligence
tcci/2019-32,32,2019,Trans. Computational Collective Intelligence
tcci/2017-27,27,2017,Trans. Computational Collective Intelligence
tcci/2012-7,7,2012,Trans. Computational Collective Intelligence
tcci/2014-13,13,2014,Trans. Computational Collective Intelligence
tcci/2019-33,33,2019,Trans. Computational Collective Intelligence
tcci/2016-21,21,2016,Trans. Computational Collective Intelligence
tcci/2010-1,1,2010,Trans. Computational Collective Intelligence
tcci/2014-16,16,2014,Trans. Computational Collective Intelligence
tcci/2018-31,31,2018,Trans. Computational Collective Intelligence
tcci/2013-10,10,2013,Trans. Computational Collective Intelligence
tcci/2015-20,20,2015,Trans. Computational Collective Intelligence
tcci/2012-7,7,2012,Trans. Computational Collective Intelligence
tcci/2012-8,8,2012,Trans. Computational Collective Intelligence
tcci/2017-26,26,2017,Trans. Computational Collective Intelligence
tcci/2011-3,3,2011,Trans. Computational Collective Intelligence
tcci/2016-24,24,2016,Trans. Computational Collective Intelligence
tcci/2013-10,10,2013,Trans. Computational Collective Intelligence
tcci/2013-11,11,2013,Trans. Computational Collective Intelligence
tcci/2015-18,18,2015,Trans. Computational Collective Intelligence
tcci/2015-19,19,2015,Trans. Computational Collective Intelligence
tcci/2015-18,18,2015,Trans. Computational Collective Intelligence
tcci/2016-24,24,2016,Trans. Computational Collective Intelligence
tcci/2010-1,1,2010,Trans. Computational Collective Intelligence
tcci/2018-29,29,2018,Trans. Computational Collective Intelligence
tcci/2010-2,2,2010,Trans. Computational Collective Intelligence
tcci/2015-19,19,2015,Trans. Computational Collective Intelligence
tcci/2019-33,33,2019,Trans. Computational Collective Intelligence
tcci/2017-26,26,2017,Trans. Computational Collective Intelligence
tcci/2014-16,16,2014,Trans. Computational Collective Intelligence
tcci/2018-30,30,2018,Trans. Computational Collective Intelligence
tcci/2018-31,31,2018,Trans. Computational Collective Intelligence
tcci/2016-25,25,2016,Trans. Computational Collective Intelligence
tcci/2017-27,27,2017,Trans. Computational Collective Intelligence
tcci/2011-3,3,2011,Trans. Computational Collective Intelligence
tcci/2013-10,10,2013,Trans. Computational Collective Intelligence
tcci/2011-5,5,2011,Trans. Computational Collective Intelligence
tcci/2012-7,7,2012,Trans. Computational Collective Intelligence
tcci/2015-20,20,2015,Trans. Computational Collective Intelligence
tcci/2018-30,30,2018,Trans. Computational Collective Intelligence
tcci/2015-18,18,2015,Trans. Computational Collective Intelligence
tcci/2019-32,32,2019,Trans. Computational Collective Intelligence
tcci/2011-4,4,2011,Trans. Computational Collective Intelligence
tcci/2010-2,2,2010,Trans. Computational Collective Intelligence
tcci/2017-26,26,2017,Trans. Computational Collective Intelligence
tcci/2012-6,6,2012,Trans. Computational Collective Intelligence
tcci/2013-9,9,2013,Trans. Computational Collective Intelligence
