iclr/JainiCCLMRSTTP17,indexing,data querying,computer vision
iclr/FokARW18,keyword4,data management,computer vision
iclr/HinzHW19,data modeling,keyword4,data querying
iclr/DuZPS19,keyword3,data storage,keyword3
iclr/PetersonASKG18,data storage,computer vision,data modeling
iclr/PedersoliTT18,keyword4,data storage,keyword3
iclr/JiangKMB19,data processing,computer vision,data querying
iclr/QiST17,indexing,data storage,data management
iclr/Gao0H18,data management,data processing,keyword4
iclr/HeRH18,data storage,keyword3,data modeling
iclr/CohenS17,keyword3,keyword1,keyword3
iclr/HigginsSMPBBSBH18,keyword2,data modeling,keyword3
iclr/GopalakrishnanM18,data storage,data modeling,data storage
iclr/TuG18,data processing,keyword1,big data
iclr/YuDLZ00L18,keyword1,keyword2,data processing
iclr/AksanH19,big data,data querying,keyword1
iclr/BobuTHD18,keyword3,keyword3,data querying
iclr/XinyiC19,data processing,data storage,data processing
iclr/RaghuIAKLK18,data modeling,data processing,keyword2
iclr/KimJRKOV18,data modeling,data processing,keyword2
iclr/HendrycksD19,keyword2,keyword3,keyword1
iclr/MitrovicST17,indexing,keyword2,keyword4
iclr/DinhSB17,computer vision,keyword2,data modeling
iclr/TuckerBGTGL18,keyword2,big data,data management
iclr/ChangCGD19,data querying,data storage,data querying
iclr/GhoshSRKL18,big data,data modeling,indexing
iclr/DelahuntK18,keyword1,indexing,keyword3
iclr/GoyalMBGBM18,data querying,keyword3,keyword4
iclr/DongCJWS18,computer vision,data storage,keyword3
iclr/AmiranashviliDK18,data modeling,keyword1,keyword3
iclr/BrendelRB18,keyword1,data processing,data processing
iclr/ChuUF17,keyword3,big data,data querying
iclr/CsordasS19,data modeling,data processing,data processing
iclr/PetzkaFL18,keyword3,data storage,keyword4
iclr/ChaudhariCSLBBC17,data management,keyword1,data storage
iclr/ZhangZLBP19,keyword4,keyword1,keyword3
iclr/OliverORCG18,computer vision,keyword3,data storage
iclr/ElsayedGS19,computer vision,data modeling,keyword4
iclr/HaPCPC18,data querying,keyword2,data processing
iclr/SutherlandTSDRS17,keyword2,computer vision,keyword4
iclr/BaykalLGFR19,data processing,data modeling,keyword2
iclr/KurakinGB17a,indexing,data processing,data querying
iclr/HawthorneSRSHDE19,keyword1,data management,data processing
iclr/HaDL17,data querying,keyword3,data modeling
iclr/HeJ18,data management,keyword3,data modeling
iclr/HaroushZMM18,data storage,keyword3,keyword2
iclr/MorcosBRB18,data management,computer vision,keyword4
iclr/Nguyen018,data processing,keyword1,data processing
iclr/DhillonALBKKA18,big data,data storage,indexing
iclr/RenLUSZ17,data management,data processing,keyword2
iclr/ZhouYGXC17,indexing,indexing,data processing
iclr/ShinPS18a,data storage,big data,keyword2
iclr/DinanRSFAW19,computer vision,big data,keyword2
iclr/HouYK17,computer vision,data storage,data storage
iclr/Daume0S18,data modeling,data management,data querying
iclr/SantanaP17,keyword3,data management,keyword1
iclr/Thanh-TungTV19,keyword4,keyword3,data storage
iclr/BenjaminRK19,data processing,keyword4,keyword1
pfe/SalickiF01,keyword1,indexing,data management
pfe/KarhinenKS03,data modeling,data querying,data querying
pfe/BockleCMMS03,keyword3,keyword4,keyword1
pfe/Krueger03,keyword4,big data,computer vision
pfe/BayerW01,data modeling,keyword2,data processing
pfe/BlinFKL01,keyword4,data management,computer vision
pfe/PohlR01,keyword3,data processing,data storage
pfe/Wijnstra03,indexing,data modeling,data modeling
pfe/PostemaO01,data processing,keyword3,big data
pfe/DashofyH01,data querying,big data,data modeling
pfe/Taborda03,data management,data processing,keyword1
pfe/McRitchieBS03,keyword1,data modeling,keyword2
pfe/FantechiGJLD03,big data,indexing,keyword2
pfe/BuhneCKKNT03,keyword2,data storage,keyword4
pfe/LindenBKKKO03,indexing,data modeling,keyword3
pfe/Peterson03,data processing,keyword3,keyword1
pfe/ChenCGWH03,keyword1,data management,keyword3
pfe/HallsteinsenS01,data management,keyword2,data storage
pfe/StoermerR01,data modeling,keyword2,data processing
pfe/HallsteinsenFS03,keyword4,data management,keyword4
pfe/BockleS01,indexing,data processing,computer vision
pfe/FerberHL01,keyword1,keyword2,data modeling
pfe/KnauberBBLLNSW01,data storage,data querying,keyword3
pfe/BayerB01,data management,keyword1,keyword3
pfe/DeelstraSB03,computer vision,data querying,data storage
pfe/Lange01,keyword2,big data,data processing
pfe/AuerswaldHKS01,keyword4,keyword2,data management
pfe/BassBK03,data modeling,keyword4,indexing
pfe/LeeK03,keyword1,big data,data storage
pfe/ZiadiHJ03,big data,keyword2,indexing
pfe/Purhonen01,indexing,data management,data querying
pfe/Weingartner01,keyword3,data storage,data querying
pfe/MassenL03,data processing,keyword3,data management
pfe/MohagheghiC03,data querying,keyword1,data storage
pfe/CapillaD01,big data,data querying,indexing
pfe/Clements01a,data querying,keyword4,data processing
pfe/RaatikainenSMM03,keyword4,data processing,data management
pfe/Schmid01,indexing,data querying,data processing
pfe/MaccariR01,keyword4,keyword3,data storage
pfe/Thiel01,data querying,keyword3,keyword1
pfe/BrownSK03,indexing,indexing,computer vision
pfe/LindenW01,data storage,keyword3,indexing
pfe/Linden01,data management,keyword3,data modeling
pfe/Schmid03,big data,data querying,keyword1
pfe/John01,keyword1,indexing,data processing
pfe/RameshTK01,data processing,data storage,keyword3
pfe/Bauman01,data processing,data querying,data modeling
pfe/Bayer03,data storage,keyword2,big data
pfe/BeckerGGB01,data storage,keyword4,data storage
pfe/KamstiesPRR03,keyword3,big data,keyword4
pfe/Clements01,keyword1,data modeling,data management
pfe/BoschOM03,big data,keyword1,keyword4
pfe/MelladoD01,data modeling,data modeling,computer vision
pfe/LangeK03,keyword3,data modeling,keyword2
pfe/NorthropBD01,keyword2,keyword3,data modeling
pfe/KnauberT01,keyword4,data management,data processing
pfe/BoschFGKOP01,keyword3,big data,indexing
pfe/JaringB03,data storage,data storage,data processing
pfe/GomaaH03,keyword3,data storage,keyword2
pfe/BuhrdorfCK03,data processing,keyword3,indexing
pfe/HallsteinsenB01,keyword4,keyword4,data modeling
pfe/DuranBB03,keyword1,keyword4,keyword3
pfe/DincelMH01,data querying,computer vision,data modeling
pfe/BachmannGLNPRV03,big data,data processing,data management
pfe/NebutFTJ03,data storage,computer vision,indexing
pfe/AsikainenSM03,data querying,data modeling,keyword1
pfe/PinzgerGGKRPBW03,computer vision,keyword4,big data
pfe/MannionC03,data management,keyword4,data storage
pfe/Krueger01,keyword3,big data,data management
pfe/BertolinoG03,data processing,data storage,data storage
pfe/Ommering01,data modeling,data querying,keyword2
pfe/SvahnbergM01,big data,keyword4,data management
pfe/BassKB01,computer vision,keyword2,data processing
pfe/MansellS03,keyword3,data querying,computer vision
pfe/AmericaRO03,data management,keyword3,computer vision
ssdbm/RossZ00a,data management,indexing,keyword3
ssdbm/LeeSCW16,keyword2,keyword3,computer vision
ssdbm/OmotayoHB06,indexing,data management,indexing
ssdbm/AndreouCZS12,keyword3,keyword2,keyword2
ssdbm/Battista88,big data,big data,data querying
ssdbm/ZhuR04,keyword1,data querying,keyword3
ssdbm/PourabbasS02,keyword1,data storage,data storage
ssdbm/KoschmiederL12,data storage,keyword2,keyword4
ssdbm/ChiYM04,data modeling,keyword2,computer vision
ssdbm/Herbst94,data modeling,keyword3,indexing
ssdbm/JurgensL99,keyword1,big data,big data
ssdbm/SchelterCD19,keyword3,keyword3,data modeling
ssdbm/KarpovichFG94,data querying,big data,data management
ssdbm/HoweGM09,data modeling,indexing,data processing
ssdbm/SantosOFTT13,big data,data modeling,keyword4
ssdbm/ZhangCT13,indexing,keyword3,data management
ssdbm/GuoZS13,data processing,big data,data storage
ssdbm/Elliman83,keyword2,keyword2,indexing
ssdbm/RaufS00,computer vision,data querying,keyword3
ssdbm/SiksnysKP12,keyword4,data querying,computer vision
ssdbm/QiuHWG92,keyword1,computer vision,data querying
ssdbm/YoonRC01,keyword3,indexing,data storage
ssdbm/Falkenroth96,keyword4,data modeling,data storage
ssdbm/VardakiP04,keyword2,data querying,data management
ssdbm/Nink97,data processing,big data,big data
ssdbm/InanGES16,data querying,data querying,indexing
ssdbm/RotemZ96,data processing,keyword1,data processing
ssdbm/IvanescuKS12,computer vision,keyword2,keyword3
ssdbm/DaiXZD12,keyword3,big data,keyword3
ssdbm/McLeish86,keyword2,data querying,keyword2
ssdbm/PourabbasSW12,data querying,data management,computer vision
ssdbm/GeorgoulasK12,data querying,data processing,data storage
ssdbm/Chatziantoniou99,keyword1,data storage,data processing
ssdbm/ChatterjeeS92,data querying,data processing,data modeling
ssdbm/WiegandZC03,data processing,data modeling,keyword1
ssdbm/AungN10,data modeling,data processing,computer vision
ssdbm/HebertMW05,data modeling,data management,indexing
ssdbm/AlawiniMTH14,big data,data processing,keyword2
ssdbm/AltintasBJJLM04,data storage,data storage,data processing
ssdbm/LenzS97,data management,data modeling,data modeling
ssdbm/HurtadoG03,data modeling,big data,data processing
ssdbm/CaoTOTL04,data storage,keyword1,big data
ssdbm/KontakiP04,keyword3,data storage,data processing
ssdbm/LiefkeD99,computer vision,keyword1,data modeling
ssdbm/KriegelKPR04a,keyword3,indexing,data processing
ssdbm/XuL04,big data,data querying,data management
ssdbm/LehnerAW98,data modeling,data querying,keyword2
ssdbm/Wolfe83,keyword3,data storage,data processing
ssdbm/QiaoAA03,data processing,computer vision,data management
ssdbm/HammadAE05,data storage,computer vision,keyword2
ssdbm/JoslynBCHH09,keyword4,keyword3,data modeling
ssdbm/Riano86,data storage,data processing,keyword2
ssdbm/LiuZPM19,data storage,keyword1,data management
ssdbm/WangSA15,computer vision,keyword2,data management
ssdbm/LenzT01,data management,indexing,data modeling
ssdbm/0002OO05,keyword1,data management,data processing
ssdbm/ZhangY10,keyword1,data storage,big data
ssdbm/UiAK08,data management,data processing,keyword2
ssdbm/SarmaTW10,keyword1,keyword3,big data
ssdbm/ChenL05,data processing,data querying,keyword3
ssdbm/Swartwout83,keyword4,keyword1,data modeling
ssdbm/YangWKWE99,data processing,keyword3,data storage
ssdbm/KhachatryanMBK11,data modeling,keyword1,data storage
ssdbm/MokhtarS05,data modeling,big data,data modeling
ssdbm/AnandBL12,keyword1,keyword3,big data
ssdbm/AgrawalVK11,indexing,data modeling,keyword4
ssdbm/KwonNGBHL10,data querying,data storage,data querying
ssdbm/WeissWB81,big data,keyword4,big data
ssdbm/Pillay99,keyword2,keyword1,data storage
ssdbm/Hawthorn81,keyword1,keyword4,big data
ssdbm/Olken83,keyword2,keyword3,keyword4
ssdbm/BurgerBYWHBD02,computer vision,data processing,big data
ssdbm/GrochowHSBL10,data management,keyword2,keyword4
ssdbm/NguBHMC08,indexing,keyword3,data querying
ssdbm/DavidsonHSY13,data modeling,big data,data querying
ssdbm/KriegelKPR03,data modeling,data modeling,indexing
ssdbm/Cubitt83,keyword4,keyword4,computer vision
ssdbm/Srivastava03,indexing,data modeling,big data
ssdbm/ThomasBBPSW94,data storage,data processing,keyword2
ssdbm/RossSS01,data querying,big data,data storage
ssdbm/ChenBFGMW14,data modeling,data modeling,keyword2
ssdbm/NgR94,data storage,computer vision,keyword2
ssdbm/Xu14,keyword1,keyword1,keyword3
ssdbm/BrightM05,keyword3,big data,data modeling
ssdbm/ChanS81,keyword1,data processing,data querying
ssdbm/Sparr81,keyword4,data processing,data management
ssdbm/GurretR00,keyword4,computer vision,indexing
ssdbm/SahooBHST10,data management,computer vision,indexing
ssdbm/Wittkowski88,data management,data management,computer vision
ssdbm/RhodesTBS05,keyword2,computer vision,keyword3
ssdbm/HinneburgL03,keyword3,computer vision,keyword1
ssdbm/StockerlRSNK15,keyword2,data querying,computer vision
ssdbm/KentS97,keyword1,data processing,data querying
ssdbm/AssfalgKKR09,indexing,keyword4,data modeling
ssdbm/Shoshani09,data querying,indexing,big data
ssdbm/AchtertBKKZ07,data storage,data management,keyword3
ssdbm/Denning83,keyword2,data modeling,keyword3
ssdbm/JaeckschFRL11,data management,data processing,data storage
ssdbm/Nilsson83,keyword1,data modeling,keyword4
ssdbm/PedersenJ98,keyword1,data management,keyword4
ssdbm/YuMV07,keyword4,big data,keyword1
ssdbm/RomosanSWMM13,indexing,data management,keyword2
ssdbm/ChinK81,keyword4,data storage,keyword1
ssdbm/Stein86,indexing,data management,data modeling
ssdbm/GosinkWBOJ09,data storage,indexing,keyword4
ssdbm/TuWX11,big data,keyword4,data querying
ssdbm/KegelHL17,keyword2,big data,keyword4
ssdbm/RuedaG08,computer vision,indexing,data management
ssdbm/MullerAS09,data storage,big data,keyword1
ssdbm/DenkFG02,data querying,data management,keyword2
ssdbm/AssfalgKKKPR06,data querying,data management,keyword3
ssdbm/CohenG06,keyword4,keyword4,computer vision
ssdbm/SinghMSPH08,keyword4,data querying,data storage
ssdbm/TexSB18,data modeling,data modeling,keyword2
ssdbm/RaguenaudGK01,data processing,keyword3,big data
ssdbm/PedersenJD99,keyword1,data management,data processing
ssdbm/KawashimaWK12,data management,keyword2,keyword2
ssdbm/KriegelKPR04,data storage,indexing,indexing
ssdbm/IkedaK81,keyword4,data modeling,keyword1
ssdbm/WangK09,data querying,data processing,data processing
ssdbm/HeXLWWS11,data querying,data processing,indexing
ssdbm/WangHSW07,keyword1,keyword2,data processing
ssdbm/VendraminJC13,keyword1,keyword4,indexing
ssdbm/BassiouniH83,computer vision,keyword4,keyword2
ssdbm/Childs83,keyword4,indexing,data storage
ssdbm/SchmidtFL05,data storage,computer vision,keyword2
ssdbm/BerkleyJBM01,keyword1,keyword3,data modeling
ssdbm/HoweCSKKKB11,keyword4,keyword1,keyword1
ssdbm/Teitel81,indexing,keyword1,data storage
ssdbm/LuY09,keyword1,big data,keyword2
ssdbm/MeglerM11,keyword4,data management,keyword1
ssdbm/MuthukrishnanSV04,computer vision,keyword3,keyword4
ssdbm/YiuMB07,data processing,data processing,data modeling
ssdbm/ZhouWL13,keyword3,data management,keyword1
ssdbm/CormodeY12,data storage,data storage,indexing
ssdbm/ShahabiCSH01,keyword4,data management,data management
ssdbm/HabichLJ06,data querying,indexing,keyword3
ssdbm/SchullerB13,data storage,indexing,keyword2
ssdbm/NouriT18,data management,keyword1,data management
ssdbm/BhattacharyaBS10,computer vision,keyword1,data storage
ssdbm/Malmborg92,indexing,keyword4,indexing
ssdbm/WangA09,computer vision,indexing,data processing
ssdbm/RhindOG88,data storage,keyword3,data modeling
ssdbm/FenzLRNL12,computer vision,keyword3,indexing
ssdbm/AssamHBS14,keyword2,data modeling,big data
ssdbm/HussainT18,big data,keyword2,big data
ssdbm/Laure06,data querying,indexing,keyword3
ssdbm/NittelL04,keyword4,keyword4,big data
ssdbm/LeeLPZ08,indexing,keyword1,keyword4
ssdbm/NutanongCASW13,data storage,data modeling,keyword3
ssdbm/Kamat017,big data,keyword2,data processing
ssdbm/VergoulisADMHS12,big data,data management,keyword2
ssdbm/Al-KatebL10,computer vision,keyword3,keyword4
ssdbm/Brinkhoff00,data processing,keyword2,keyword1
ssdbm/FredrikssonRS99,big data,data querying,data modeling
ssdbm/ShoshaniSBN00,data processing,indexing,data storage
ssdbm/FischerBLP12,indexing,keyword3,data querying
ssdbm/WashburnDW96,computer vision,data querying,keyword4
ssdbm/HabichLH05,data storage,data modeling,keyword2
ssdbm/KornJJ99,data storage,keyword2,data storage
ssdbm/WagnerRTM17,data storage,data storage,keyword2
ssdbm/Domingo-FerrerOT02,data processing,indexing,data processing
ssdbm/ZhaoRDWHN18,keyword4,keyword4,big data
ssdbm/NguyenMAB14,keyword2,keyword2,data storage
ssdbm/Svensson08,keyword1,indexing,data modeling
ssdbm/DeogunR81,keyword4,data storage,data storage
ssdbm/LuH017,data management,computer vision,big data
ssdbm/Mount98,big data,indexing,computer vision
ssdbm/WangW00,data processing,keyword4,indexing
ssdbm/Ludascher09,keyword1,data storage,keyword2
ssdbm/Klug81,data storage,data querying,indexing
ssdbm/KrishnamachariGK08,data storage,keyword3,keyword3
ssdbm/KaffesBSS18,data storage,data modeling,big data
ssdbm/LangguthS10,data modeling,data modeling,data storage
ssdbm/ParadiesLB15,big data,big data,keyword4
ssdbm/ShahabiTZ00,data modeling,data querying,big data
ssdbm/MontgomeryGBSK81,computer vision,data storage,data storage
ssdbm/00010L18,keyword3,big data,data management
ssdbm/GillmanAL96,keyword2,big data,indexing
ssdbm/MerrillMGH83,computer vision,data storage,data modeling
ssdbm/NandigamBC10,big data,data modeling,keyword2
ssdbm/DixieI86,keyword4,data storage,data querying
ssdbm/TuCC06,computer vision,keyword2,data storage
ssdbm/KarasaloS83,keyword3,indexing,keyword1
ssdbm/BellaviaLM06,keyword2,data modeling,data storage
ssdbm/BehrendGVS15,keyword4,data querying,data modeling
ssdbm/XiangF04,keyword2,data modeling,data modeling
ssdbm/MielkeSAZ99,data storage,data storage,computer vision
ssdbm/MalikWDCAB09,data querying,big data,data modeling
ssdbm/WidmannB98,data modeling,data querying,big data
ssdbm/Hammond81,big data,keyword3,data management
ssdbm/SeidlerPHL10,computer vision,keyword3,data management
ssdbm/HinterbergerB98,data management,computer vision,keyword2
ssdbm/TantonoMP08,keyword3,data management,indexing
ssdbm/CavalcantiMCSL02,keyword1,keyword2,big data
ssdbm/StaffordAKK81,keyword2,keyword2,keyword2
ssdbm/BerkleyBJLST05,indexing,data querying,computer vision
ssdbm/Vassiliadis98,keyword1,indexing,keyword4
ssdbm/KlensinR88,keyword3,keyword1,data management
ssdbm/GunnemannBS12,data modeling,big data,data processing
ssdbm/DumitruMB16,indexing,indexing,keyword2
ssdbm/LaneP98,keyword4,data management,keyword2
ssdbm/KatzBBBCCGHJLLMPSW04,data querying,keyword1,data modeling
ssdbm/CabibboT05,data management,data storage,keyword1
ssdbm/Davidson02,data processing,big data,indexing
ssdbm/ZhangW07,data processing,big data,data modeling
ssdbm/KhanDS13,keyword1,data storage,keyword2
ssdbm/Kapetanios96,data management,keyword1,data modeling
ssdbm/TufferyLM06,data management,computer vision,data querying
ssdbm/PalpanasKM03,keyword3,computer vision,data modeling
ssdbm/GloverR81,computer vision,data storage,data processing
ssdbm/RatprasartpornCO06,data processing,indexing,keyword3
ssdbm/Diehl92,data management,keyword1,data querying
ssdbm/LiLC08,computer vision,data processing,data modeling
ssdbm/LiaukevichM0M17,data processing,data querying,data management
ssdbm/ShashaWSZ02,computer vision,keyword3,data processing
ssdbm/Gey81,data storage,data modeling,data querying
ssdbm/Hay81,big data,data modeling,indexing
ssdbm/0003RLAS17,keyword3,keyword3,keyword3
ssdbm/LeowT00,data modeling,data management,computer vision
ssdbm/TossebroN02,keyword3,data management,data modeling
ssdbm/YuZZB99,indexing,data processing,keyword4
ssdbm/HowellsFG86,data storage,data storage,data storage
ssdbm/BernardoNRS98,data modeling,keyword2,big data
ssdbm/DouS0W17,indexing,data querying,computer vision
ssdbm/SacharidisBS08,keyword2,keyword3,data management
ssdbm/Aoki99,big data,computer vision,data storage
ssdbm/Bonin98,data processing,keyword2,data modeling
ssdbm/ScheffnerF02,data management,keyword4,big data
ssdbm/Batory83,data processing,keyword4,indexing
ssdbm/CotofreiL96,data querying,keyword3,keyword2
ssdbm/ArefI01,keyword2,computer vision,computer vision
ssdbm/DingK17,computer vision,indexing,keyword4
ssdbm/Greer83,keyword2,data management,computer vision
ssdbm/DobosCSBL13,big data,data management,big data
ssdbm/EmburyJSGWRBB99,computer vision,big data,indexing
ssdbm/Harllee83,keyword3,indexing,data management
ssdbm/WardLM17,computer vision,indexing,keyword1
ssdbm/EhlmannRD92,data modeling,data modeling,big data
ssdbm/DekhtyarGH01,keyword1,data storage,data modeling
ssdbm/BonifatiIL16,keyword2,keyword1,data management
ssdbm/KafatosWLYZ98,keyword2,keyword3,keyword2
ssdbm/CabralF94,data storage,data management,keyword4
ssdbm/KulkarniR08,big data,data storage,computer vision
ssdbm/ZhangHWPS06,data storage,data processing,data management
ssdbm/MouzaR04,keyword2,keyword2,indexing
ssdbm/Mannila96,computer vision,big data,keyword4
ssdbm/FournierHO86,data modeling,computer vision,data modeling
ssdbm/Malvestuto86,data storage,keyword1,indexing
ssdbm/ChenXTG11,keyword1,indexing,indexing
ssdbm/LeeRT94,indexing,computer vision,keyword2
ssdbm/OzsoyogluO83,data management,computer vision,data querying
ssdbm/UysalBS015,keyword4,data querying,keyword1
ssdbm/PhillipsZIO06,data storage,keyword2,keyword2
ssdbm/BaiocoTT07,data querying,big data,keyword3
ssdbm/BoulakiaM09,computer vision,data modeling,computer vision
ssdbm/PhamM15,indexing,indexing,keyword4
ssdbm/GiacomoN96,data management,data processing,keyword3
ssdbm/Chen99,indexing,data management,data processing
ssdbm/VatsavaiBSH01,data processing,keyword2,data management
ssdbm/StevensPBNGBB99,data processing,data processing,data storage
ssdbm/GorenfloGK17,keyword4,data storage,data modeling
ssdbm/PietriS18,keyword1,data processing,data management
ssdbm/AlSayyadKHCBJ11,data storage,indexing,data querying
ssdbm/FrewJS11,keyword2,data processing,data processing
ssdbm/Farris94,data querying,keyword2,keyword2
ssdbm/ElliottAMO07,data modeling,computer vision,keyword4
ssdbm/Cuzzocrea06,data querying,keyword1,data storage
ssdbm/McCleanSRHKHLM04,indexing,keyword4,keyword3
ssdbm/ResnickWR98,computer vision,data querying,data storage
ssdbm/SantosKVAFS09,data querying,indexing,keyword1
ssdbm/BodenGHS13,keyword2,big data,keyword4
ssdbm/GalpinSVGPFSG14,computer vision,keyword1,computer vision
ssdbm/KernertKL14,data processing,computer vision,computer vision
ssdbm/EberiusTBL15,data querying,data management,data querying
ssdbm/ShaabaniM17,computer vision,data processing,computer vision
ssdbm/TerrovitisVSBCM04,computer vision,data modeling,keyword2
ssdbm/RiedewaldAA00,keyword4,big data,keyword2
ssdbm/Page96,data management,computer vision,data management
ssdbm/KuoWCCSS97,keyword4,data management,keyword2
ssdbm/DeelmanSACHKPPS04,keyword3,data storage,keyword3
ssdbm/GebhardtJJQS98,big data,indexing,keyword4
ssdbm/FarsiT83,data management,computer vision,data querying
ssdbm/WolfsonXCJ98,big data,indexing,computer vision
ssdbm/ZacharatouTHA15,indexing,data modeling,keyword1
ssdbm/HeinzS07,keyword1,keyword3,data storage
ssdbm/WangLTW11,data querying,data querying,keyword2
ssdbm/KelleySK01,keyword2,data querying,data querying
ssdbm/DobosBLSC12,data processing,indexing,keyword3
ssdbm/Nordback83,data storage,data querying,keyword4
ssdbm/BaruaS14,data querying,keyword2,indexing
ssdbm/ArmitiG14,keyword2,keyword3,indexing
ssdbm/GrecoMP16,computer vision,keyword2,big data
ssdbm/StarlingerBL12,keyword2,keyword1,computer vision
ssdbm/ChenL03,keyword3,big data,keyword4
ssdbm/PapadomanolakisA04,keyword3,computer vision,keyword1
ssdbm/ShawISAT07,computer vision,data processing,data modeling
ssdbm/LiCLLL11,keyword1,data processing,data management
ssdbm/BatesBD81,computer vision,data processing,indexing
ssdbm/MikesellP01,data processing,keyword1,big data
ssdbm/KimU99,computer vision,keyword1,keyword3
ssdbm/Kryszkiewicz04,keyword2,keyword2,data management
ssdbm/KeoghP99,keyword1,big data,keyword2
ssdbm/LangS02,data processing,computer vision,keyword3
ssdbm/JiangSBKT13,indexing,keyword2,keyword3
ssdbm/AlmeidaG04,keyword2,indexing,computer vision
ssdbm/UmerKT08,data processing,keyword2,indexing
ssdbm/SchlegelKKL13,keyword2,keyword3,big data
ssdbm/Hebrail86,indexing,data modeling,keyword1
ssdbm/ChanEGHKMMOSW83,data storage,keyword2,computer vision
ssdbm/Friis-ChristensenJ03,data management,keyword3,keyword2
ssdbm/DohmenMB17,data processing,data querying,data storage
ssdbm/HmedehMT15,data querying,keyword1,keyword3
ssdbm/Chambers92,data querying,data management,data querying
ssdbm/TurkerAJS09,data storage,big data,data storage
ssdbm/Stephenson88,indexing,keyword3,data querying
ssdbm/HalkidiBV01,data querying,data processing,data processing
ssdbm/NassarS07,keyword4,keyword3,data storage
ssdbm/Merrill81,indexing,data processing,data management
ssdbm/YuPTY05,keyword2,data storage,data management
ssdbm/IvanovaNGK07,computer vision,data storage,indexing
ssdbm/Thomas81,data processing,data querying,indexing
ssdbm/StoyanovichDDL13,computer vision,data processing,data processing
ssdbm/BalazinskaDHL13,keyword1,computer vision,keyword2
ssdbm/MisevB14,computer vision,indexing,keyword3
ssdbm/EmrichGKST10,keyword1,data modeling,indexing
ssdbm/KohlerRZML11,keyword1,keyword2,big data
ssdbm/LiWKY98,data storage,keyword2,data modeling
ssdbm/FreytagFS00,keyword1,data management,computer vision
ssdbm/SuM81,data processing,keyword3,keyword3
ssdbm/RosenthalL11,keyword3,big data,data management
ssdbm/SargentFCSMLC96,indexing,data storage,data storage
ssdbm/MadduriW11,keyword4,indexing,keyword3
ssdbm/MetacatBJ02,keyword3,data management,data management
ssdbm/Meier97,data management,big data,keyword4
ssdbm/MirankerXM03,data storage,data storage,keyword3
ssdbm/RaasveldtM16,data storage,keyword1,keyword3
ssdbm/EfrosBEB15,keyword3,data processing,computer vision
ssdbm/FomkinR07,big data,keyword1,indexing
ssdbm/Rowe83,data management,indexing,data modeling
ssdbm/SchubertG18,keyword2,data storage,big data
ssdbm/Kim90,computer vision,keyword2,data storage
ssdbm/ValkanasP10,big data,data processing,data modeling
ssdbm/LongB83,data querying,data management,data modeling
ssdbm/GillaniPL16,data storage,data querying,keyword3
ssdbm/RodenBF99,data storage,data querying,keyword2
ssdbm/DAtriR88,keyword4,data modeling,indexing
ssdbm/KriegelKSZ08,data storage,big data,keyword4
ssdbm/MarquesCZS15,computer vision,keyword2,data management
ssdbm/YangYK01,data storage,data querying,data processing
ssdbm/BiancoGHG13,keyword3,indexing,computer vision
ssdbm/BrochhausS08,computer vision,big data,keyword4
ssdbm/WuOS02,big data,keyword3,big data
ssdbm/ShiJ02,data storage,big data,computer vision
ssdbm/AlawiniMTHN15,keyword4,data storage,keyword4
ssdbm/TanselA86a,computer vision,keyword3,keyword3
ssdbm/FrewB01,keyword4,big data,keyword4
ssdbm/MalvestutoM98,keyword3,computer vision,data querying
ssdbm/HarenbergCS17,big data,data storage,keyword1
ssdbm/BuenoKTT08,data querying,big data,big data
ssdbm/LopezRBO10,keyword4,keyword2,data modeling
ssdbm/Carter86,data processing,keyword2,data modeling
ssdbm/YangPH06,computer vision,data management,keyword3
ssdbm/HerbertPWP05,computer vision,indexing,keyword2
ssdbm/Golder90,keyword4,keyword4,keyword4
ssdbm/Meierhoefer83,data processing,keyword4,computer vision
ssdbm/LuefM92,keyword2,keyword4,data management
ssdbm/KazempourMK017,big data,data querying,keyword4
ssdbm/RaySBJ14,data querying,data querying,data storage
ssdbm/ZangCT17,keyword3,data storage,keyword3
ssdbm/SalihogluW13,keyword4,big data,data processing
ssdbm/RuedaGLH06,indexing,data modeling,big data
ssdbm/PatroumpasTS12,computer vision,data querying,keyword1
ssdbm/PourabbasS06,keyword4,data querying,indexing
ssdbm/Klein04,keyword1,keyword1,data management
ssdbm/JablonskiVRAC09,keyword4,indexing,data storage
ssdbm/KansalS19,computer vision,keyword2,computer vision
ssdbm/Marathe01,data querying,keyword3,keyword3
ssdbm/WuKCS03,keyword3,indexing,keyword3
ssdbm/DingG04,keyword1,data storage,data querying
ssdbm/GoilC99,data processing,data storage,indexing
ssdbm/Winslett07,keyword3,data management,keyword2
ssdbm/MinouraHA05,data management,keyword2,keyword3
ssdbm/RyanR81,data storage,keyword3,keyword2
ssdbm/RobertsMSW04,big data,keyword2,keyword1
ssdbm/HazbounR83,big data,data management,big data
ssdbm/SeamonsW94,data storage,keyword3,big data
ssdbm/GiuffridaCC98,indexing,keyword1,keyword4
ssdbm/WuT07,keyword2,keyword1,keyword1
ssdbm/WolfPMAS15,data storage,keyword3,data storage
ssdbm/ApaydinTF08,keyword1,data modeling,data management
ssdbm/ShekKD99,data storage,big data,data storage
ssdbm/SutherlandEJGWRBB99,data querying,data storage,keyword4
ssdbm/DanneckerSBLH11,computer vision,data management,keyword4
