VicenÃ§ Torra,Universidade de Fortaleza
Anna Y. Q. Ho,Universidade de Fortaleza
Florin Rusu,Universidade de Fortaleza
Peter Nugent,Universidade de Fortaleza
Weijie Zhao,Universidade de Fortaleza
Hoang Vu Nguyen,Universidade de Fortaleza
Periklis Andritsos,Universidade de Fortaleza
Yifeng Lu,Universidade de Fortaleza
R. P. Mount,Universidade de Fortaleza
Anthony C. Klug,Universidade de Fortaleza
Bharath Krishnamachari,Universidade de Fortaleza
Gabriel Ghinita,Universidade de Fortaleza
Panos Kalnis,Universidade de Fortaleza
Alexandros Belesiotis,Universidade de Fortaleza
Dimitrios Skoutas,Universidade de Fortaleza
Spiros Skiadopoulos,Universidade de Fortaleza
Vassilis Kaffes,Universidade de Fortaleza
Christoph Langguth,Universidade de Fortaleza
Heiko Schuldt,Universidade de Fortaleza
Christof BornhÃ¶vd,Universidade de Fortaleza
Marcus Paradies,Universidade de Fortaleza
Wugang Zhao,Universidade de Fortaleza
Xiaoming Tian,Universidade de Fortaleza
Derrick J. Bates,Universidade de Fortaleza
Gary E. Saul,Universidade de Fortaleza
Robert C. Gunkel Jr.,Universidade de Fortaleza
Robert H. Kennedy,Universidade de Fortaleza
Robert H. Montgomery,Universidade de Fortaleza
Patrick SchÃ¤fer 0001,Universidade de Fortaleza
Stefan Sprenger 0001,Universidade de Fortaleza
Daniel W. Gillman,Universidade de Fortaleza
Martin V. Appel,Universidade de Fortaleza
William P. LaPlant Jr.,Universidade de Fortaleza
Deane Merrill,Universidade de Fortaleza
Fredric C. Gey,Universidade de Fortaleza
Harvard Holmes,Universidade de Fortaleza
John L. McCarthy,Universidade de Fortaleza
Chaitan Baru,Universidade de Fortaleza
Christopher J. Crosby,Universidade de Fortaleza
Viswanath Nandigam,Universidade de Fortaleza
G. Ive,Universidade de Fortaleza
John Dixie,Universidade de Fortaleza
Cindy X. Chen,Universidade de Fortaleza
Kajal T. Claypool,Universidade de Fortaleza
Xun Tu,Universidade de Fortaleza
Ilkka Karasalo,Universidade de Fortaleza
Benedetta Morini,Universidade de Fortaleza
Stefania Bellavia,Universidade de Fortaleza
Stefano Lodi,Universidade de Fortaleza
Hannes Voigt,Universidade de Fortaleza
Philip Schmiegelt,Universidade de Fortaleza
Ulrike Griefahn,Universidade de Fortaleza
Longgang Xiang,Universidade de Fortaleza
Markus Mielke,Universidade de Fortaleza
Ramazan Savas AygÃ¼n,Universidade de Fortaleza
Amitabh Chaudhary,Universidade de Fortaleza
Debabrata Dash,Universidade de Fortaleza
Norbert Widmann,Universidade de Fortaleza
Roy Hammond,Universidade de Fortaleza
Eric Peukert,Universidade de Fortaleza
Gregor Hackenbroich,Universidade de Fortaleza
Katja Seidler,Universidade de Fortaleza
Bettina Bauer-Messmer,Universidade de Fortaleza
Hans Hinterberger,Universidade de Fortaleza
Ferry Irawan Tantono,Universidade de Fortaleza
Nishad Manerikar,Universidade de Fortaleza
Themis Palpanas,Universidade de Fortaleza
Eric Simon,Universidade de Fortaleza
Maria ClÃ¡udia Cavalcanti,Universidade de Fortaleza
Maria Luiza Machado Campos,Universidade de Fortaleza
Marta Mattoso,Universidade de Fortaleza
Greg J. Koerper,Universidade de Fortaleza
Mark W. Klopsch,Universidade de Fortaleza
Paul B. Alaback,Universidade de Fortaleza
Susan G. Stafford,Universidade de Fortaleza
Jing Tao,Universidade de Fortaleza
Mark Schildhauer,Universidade de Fortaleza
Panos Vassiliadis,Universidade de Fortaleza
John C. Klensin,Universidade de Fortaleza
Roselyn M. Romberg,Universidade de Fortaleza
Brigitte Boden,Universidade de Fortaleza
Alex Mircea Dumitru,Universidade de Fortaleza
Vlad Merticariu,Universidade de Fortaleza
A. M. J. Lane,Universidade de Fortaleza
T. W. Parr,Universidade de Fortaleza
Anastasia C. Laity,Universidade de Fortaleza
Attila Bergou,Universidade de Fortaleza
Craig Miller,Universidade de Fortaleza
Daniel S. Katz,Universidade de Fortaleza
David W. Curkendall,Universidade de Fortaleza
G. Bruce Berriman,Universidade de Fortaleza
Gary L. Block,Universidade de Fortaleza
Herb Siegel,Universidade de Fortaleza
Jim Collier,Universidade de Fortaleza
John Good,Universidade de Fortaleza
Joseph C. Jacob,Universidade de Fortaleza
Laura Husman,Universidade de Fortaleza
Peggy Li,Universidade de Fortaleza
Tom Prince,Universidade de Fortaleza
Luca Cabibbo,Universidade de Fortaleza
Riccardo Torlone,Universidade de Fortaleza
Qi Zhang 0025,Universidade de Fortaleza
Hina A. Khan,Universidade de Fortaleza
Marina Drosou,Universidade de Fortaleza
Mohamed A. Sharaf,Universidade de Fortaleza
Epaminondas Kapetanios,Universidade de Fortaleza
HervÃ© MÃ©nager,Universidade de Fortaleza
Pierre TuffÃ©ry,Universidade de Fortaleza
ZoÃ© Lacroix,Universidade de Fortaleza
Nick Koudas,Universidade de Fortaleza
Themistoklis Palpanas,Universidade de Fortaleza
Frances N. Glover,Universidade de Fortaleza
Norman M. Robinson,Universidade de Fortaleza
Ali Cakmak,Universidade de Fortaleza
Nattakarn Ratprasartporn,Universidade de Fortaleza
R. Diehl,Universidade de Fortaleza
Alexandros Labrinidis,Universidade de Fortaleza
Panos K. Chrysanthis,Universidade de Fortaleza
Qinglan Li,Universidade de Fortaleza
Veranika Liaukevich,Universidade de Fortaleza
Dennis E. Shasha,Universidade de Fortaleza
Huiyuan Shan,Universidade de Fortaleza
Jason Tsong-Li Wang,Universidade de Fortaleza
Kaizhong Zhang,Universidade de Fortaleza
Richard Hay Jr.,Universidade de Fortaleza
Bela Stantic,Universidade de Fortaleza
Chengfei Liu,Universidade de Fortaleza
J. Wenny Rahayu,Universidade de Fortaleza
Md. Saiful Islam 0003,Universidade de Fortaleza
Tarique Anwar,Universidade de Fortaleza
Kerry L. Taylor,Universidade de Fortaleza
Richard Leow,Universidade de Fortaleza
Erlend TÃ¸ssebro,Universidade de Fortaleza
Mads NygÃ¥rd,Universidade de Fortaleza
Dantong Yu,Universidade de Fortaleza
Lei Zhu,Universidade de Fortaleza
Ling Bian,Universidade de Fortaleza
D. I. Howells,Universidade de Fortaleza
N. J. Fiddian,Universidade de Fortaleza
W. A. Gray,Universidade de Fortaleza
Chenxiao Dou,Universidade de Fortaleza
Daniel Sun,Universidade de Fortaleza
Guoqiang Li 0001,Universidade de Fortaleza
Raymond K. Wong,Universidade de Fortaleza
Dimitris Sacharidis,Universidade de Fortaleza
Panagiotis Bouros,Universidade de Fortaleza
Paul M. Aoki,Universidade de Fortaleza
Olivier Bonin,Universidade de Fortaleza
Dieter Scheffner,Universidade de Fortaleza
Johann Christoph Freytag,Universidade de Fortaleza
Don S. Batory,Universidade de Fortaleza
Henri Luchian,Universidade de Fortaleza
Paul Cotofrei,Universidade de Fortaleza
Ihab F. Ilyas,Universidade de Fortaleza
Eamonn J. Keogh,Universidade de Fortaleza
Yifei Ding,Universidade de Fortaleza
Rick Greer,Universidade de Fortaleza
IstvÃ¡n Csabai,Universidade de Fortaleza
LÃ¡szlÃ³ Dobos,Universidade de Fortaleza
Nolan Li,Universidade de Fortaleza
Tamas Budavari,Universidade de Fortaleza
Andrew C. Jones,Universidade de Fortaleza
Frank A. Bisby,Universidade de Fortaleza
Iain Sutherland,Universidade de Fortaleza
John S. Robinson,Universidade de Fortaleza
Richard J. White,Universidade de Fortaleza
Sue M. Brandt,Universidade de Fortaleza
Suzanne M. Embury,Universidade de Fortaleza
Gwendolyn L. Harllee,Universidade de Fortaleza
Dan Lin 0001,Universidade de Fortaleza
Katrina Ward,Universidade de Fortaleza
Sanjay Madria,Universidade de Fortaleza
Bryon K. Ehlmann,Universidade de Fortaleza
Gregory A. Riccardi,Universidade de Fortaleza
L. C. Dennis,Universidade de Fortaleza
Judy Goldsmith,Universidade de Fortaleza
Sean R. Hawkes,Universidade de Fortaleza
Ioana Ileana,Universidade de Fortaleza
Michele Linardi,Universidade de Fortaleza
Dan Ziskin,Universidade de Fortaleza
Zuotao Li,Universidade de Fortaleza
Luiz Antonio G. A. Figueredo,Universidade de Fortaleza
Mauro Sergio S. Cabral,Universidade de Fortaleza
Dhananjay Kulkarni,Universidade de Fortaleza
David R. B. Stockwell,Universidade de Fortaleza
Jason T. L. Wang,Universidade de Fortaleza
Katherine G. Herbert,Universidade de Fortaleza
Sen Zhang,Universidade de Fortaleza
William H. Piel,Universidade de Fortaleza
CÃ©dric du Mouza,Universidade de Fortaleza
Heikki Mannila,Universidade de Fortaleza
A. Datta,Universidade de Fortaleza
B. Fournier,Universidade de Fortaleza
Wen-Chi Hou,Universidade de Fortaleza
Francesco M. Malvestuto,Universidade de Fortaleza
Fengguang Tian,Universidade de Fortaleza
Huiqi Xu,Universidade de Fortaleza
Shumin Guo,Universidade de Fortaleza
Amy J. Lee,Universidade de Fortaleza
Spencer Thomas,Universidade de Fortaleza
Christian Beecks,Universidade de Fortaleza
Jochen SchmÃ¼cking,Universidade de Fortaleza
Merih Seran Uysal,Universidade de Fortaleza
Derek Phillips,Universidade de Fortaleza
Ning Zhang 0002,Universidade de Fortaleza
Agma J. M. Traina,Universidade de Fortaleza
Gisele Busichia Baioco,Universidade de Fortaleza
Kevin Masini,Universidade de Fortaleza
Quan Pham,Universidade de Fortaleza
Giuseppe De Giacomo,Universidade de Fortaleza
Paolo Naggar,Universidade de Fortaleza
Yi-Ping Phoebe Chen,Universidade de Fortaleza
Mark H. Hansen,Universidade de Fortaleza
Ranga Raju Vatsavai,Universidade de Fortaleza
Thomas E. Burk,Universidade de Fortaleza
Andy Brass,Universidade de Fortaleza
Gary Ng,Universidade de Fortaleza
Norman W. Paton,Universidade de Fortaleza
Patricia G. Baker,Universidade de Fortaleza
Robert Stevens 0001,Universidade de Fortaleza
Sean Bechhofer,Universidade de Fortaleza
Christian Gorenflo,Universidade de Fortaleza
Lukasz Golab,Universidade de Fortaleza
Ilia Pietri,Universidade de Fortaleza
Rizos Sakellariou,Universidade de Fortaleza
Andrew J. Connolly,Universidade de Fortaleza
K. Simon Krughoff,Universidade de Fortaleza
Lynne Jones,Universidade de Fortaleza
Yusra AlSayyad,Universidade de Fortaleza
Greg JanÃ©e,Universidade de Fortaleza
Peter Slaughter,Universidade de Fortaleza
Alan Farris,Universidade de Fortaleza
Brendan Elliott,Universidade de Fortaleza
Stephen Mayes,Universidade de Fortaleza
Suleyman Fatih Akgul,Universidade de Fortaleza
Alfredo Cuzzocrea,Universidade de Fortaleza
Bryan W. Scotney,Universidade de Fortaleza
Defeng Ma,Universidade de Fortaleza
Hans Rutjes,Universidade de Fortaleza
Isambo Karali,Universidade de Fortaleza
Jannes Hartkamp,Universidade de Fortaleza
Joanne Lamb,Universidade de Fortaleza
Michael Hatzopoulos,Universidade de Fortaleza
Sally I. McClean,Universidade de Fortaleza
Richard J. Resnick,Universidade de Fortaleza
David Koop,Universidade de Fortaleza
Emanuele Santos,Universidade de Fortaleza
Erik W. Anderson,Universidade de Fortaleza
Huy T. Vo,Universidade de Fortaleza
Juliana Freire,Universidade de Fortaleza
Holger Hoffmann,Universidade de Fortaleza
Alan B. Stokes,Universidade de Fortaleza
Alvaro A. A. Fernandes,Universidade de Fortaleza
Dimitrios Gunopulos,Universidade de Fortaleza
George Valkanas,Universidade de Fortaleza
Ixent Galpin,Universidade de Fortaleza
Kai-Uwe Sattler,Universidade de Fortaleza
David Kernert,Universidade de Fortaleza
Frank KÃ¶hler,Universidade de Fortaleza
Julian Eberius,Universidade de Fortaleza
Katrin Braunschweig,Universidade de Fortaleza
Maik Thiele,Universidade de Fortaleza
Nuhad Shaabani,Universidade de Fortaleza
Anna Maddalena,Universidade de Fortaleza
Barbara Catania,Universidade de Fortaleza
Manolis Terrovitis,Universidade de Fortaleza
Mirek Riedewald,Universidade de Fortaleza
Clive G. Page,Universidade de Fortaleza
Kent E. Seamons,Universidade de Fortaleza
Mahesh Subramaniam,Universidade de Fortaleza
Szu-Wen Kuo,Universidade de Fortaleza
Ying Chen 0001,Universidade de Fortaleza
Yong Cho,Universidade de Fortaleza
Ann L. Chervenak,Universidade de Fortaleza
Carl Kesselman,Universidade de Fortaleza
Ewa Deelman,Universidade de Fortaleza
Gurmeet Singh,Universidade de Fortaleza
Laura Pearlman,Universidade de Fortaleza
Malcolm P. Atkinson,Universidade de Fortaleza
Mei-Hui Su,Universidade de Fortaleza
Neil P. Chue Hong,Universidade de Fortaleza
Sonal Patil,Universidade de Fortaleza
Christoph Quix,Universidade de Fortaleza
Manfred A. Jeusfeld,Universidade de Fortaleza
Matthias Jarke,Universidade de Fortaleza
Michael Gebhardt,Universidade de Fortaleza
Stefan Sklorz,Universidade de Fortaleza
Hamid Farsi,Universidade de Fortaleza
John Tartar,Universidade de Fortaleza
Liqin Jiang,Universidade de Fortaleza
Sam Chamberlain,Universidade de Fortaleza
Eleni Tzirita Zacharatou,Universidade de Fortaleza
Farhan Tauheed,Universidade de Fortaleza
Thomas Heinis,Universidade de Fortaleza
Christoph Heinz,Universidade de Fortaleza
Dimitri Theodoratos,Universidade de Fortaleza
Ruilin Liu,Universidade de Fortaleza
Wendy Hui Wang,Universidade de Fortaleza
Xiaoying Wu,Universidade de Fortaleza
John Stout,Universidade de Fortaleza
Owen A. Kelley,Universidade de Fortaleza
Lars NordbÃ¤ck,Universidade de Fortaleza
JÃ¶rg Sander 0001,Universidade de Fortaleza
Sajib Barua,Universidade de Fortaleza
Ayser Armiti,Universidade de Fortaleza
Chiara Pulice,Universidade de Fortaleza
Cristian Molinaro,Universidade de Fortaleza
Sergio Greco,Universidade de Fortaleza
Johannes Starlinger,Universidade de Fortaleza
Anastassia Ailamaki,Universidade de Fortaleza
Stratos Papadomanolakis,Universidade de Fortaleza
Elias Ioup,Universidade de Fortaleza
John Sample,Universidade de Fortaleza
Kevin Shaw,Universidade de Fortaleza
Mahdi Abdelguerfi,Universidade de Fortaleza
Olivier Tabone,Universidade de Fortaleza
Fengjun Li,Universidade de Fortaleza
Yuxin Chen 0001,Universidade de Fortaleza
David J. DeWitt,Universidade de Fortaleza
Douglas M. Bates,Universidade de Fortaleza
Haran Boral,Universidade de Fortaleza
David R. Mikesell,Universidade de Fortaleza
John L. Pfaltz,Universidade de Fortaleza
Bowon Kim,Universidade de Fortaleza
Kyhyun Um,Universidade de Fortaleza
Marzena Kryszkiewicz,Universidade de Fortaleza
Michael J. Pazzani,Universidade de Fortaleza
Christian A. Lang,Universidade de Fortaleza
Dongxu Shao,Universidade de Fortaleza
Kaifeng Jiang,Universidade de Fortaleza
StÃ©phane Bressan,Universidade de Fortaleza
Thomas Kister,Universidade de Fortaleza
Ralf Hartmut GÃ¼ting,Universidade de Fortaleza
Victor Teixeira de Almeida,Universidade de Fortaleza
Egemen Tanin,Universidade de Fortaleza
Lars Kulik,Universidade de Fortaleza
Muhammad Umer,Universidade de Fortaleza
Benjamin Schlegel,Universidade de Fortaleza
Thomas Kissinger,Universidade de Fortaleza
Tim Kiefer,Universidade de Fortaleza
Georges HÃ©brail,Universidade de Fortaleza
Harry K. T. Wong,Universidade de Fortaleza
Peter Kreps,Universidade de Fortaleza
Anders Friis-Christensen,Universidade de Fortaleza
Hannes MÃ¼hleisen,Universidade de Fortaleza
Till DÃ¶hmen,Universidade de Fortaleza
Nicolas Travers,Universidade de Fortaleza
Zeinab Hmedeh,Universidade de Fortaleza
John M. Chambers,Universidade de Fortaleza
Can TÃ¼rker,Universidade de Fortaleza
Dieter Studer-Joho,Universidade de Fortaleza
Fuat Akal,Universidade de Fortaleza
Ralph Schlapbach,Universidade de Fortaleza
Geoffrey A. Stephenson,Universidade de Fortaleza
Maria Halkidi,Universidade de Fortaleza
Michalis Vazirgiannis,Universidade de Fortaleza
Yannis Batistakis,Universidade de Fortaleza
Samer Nassar,Universidade de Fortaleza
Dongqing Yang,Universidade de Fortaleza
Hui Yu,Universidade de Fortaleza
Jian Pei,Universidade de Fortaleza
Shiwei Tang,Universidade de Fortaleza
Martin L. Kersten,Universidade de Fortaleza
Milena Ivanova,Universidade de Fortaleza
Niels Nes,Universidade de Fortaleza
Romulo Goncalves,Universidade de Fortaleza
Brian Lyons,Universidade de Fortaleza
Paramveer S. Dhillon,Universidade de Fortaleza
Franz Graf 0001,Universidade de Fortaleza
Marisa Thoma,Universidade de Fortaleza
Tobias Emrich,Universidade de Fortaleza
Daniel Zinn,Universidade de Fortaleza
Sean Riddle,Universidade de Fortaleza
Sven KÃ¶hler 0003,Universidade de Fortaleza
Michael Stillger,Universidade de Fortaleza
Miro Flasza,Universidade de Fortaleza
Krishna Milkilineni,Universidade de Fortaleza
Stanley Y. W. Su,Universidade de Fortaleza
Dave Fuhrman,Universidade de Fortaleza
Gary Lindstrom,Universidade de Fortaleza
Peter Cartwright,Universidade de Fortaleza
Rob Sargent,Universidade de Fortaleza
Robert Mecklenburg,Universidade de Fortaleza
Tony Di Sera,Universidade de Fortaleza
Kathrin Anne Meier,Universidade de Fortaleza
Daniel P. Miranker,Universidade de Fortaleza
Rui Mao,Universidade de Fortaleza
Weijia Xu,Universidade de Fortaleza
Mark Raasveldt,Universidade de Fortaleza
Adrian Englhardt,Universidade de Fortaleza
Erik Buchmann,Universidade de Fortaleza
Pavel Efros,Universidade de Fortaleza
Ruslan Fomkin,Universidade de Fortaleza
Tore Risch,Universidade de Fortaleza
Neil C. Rowe,Universidade de Fortaleza
Erich Schubert,Universidade de Fortaleza
Apostolos N. Papadopoulos,Universidade de Fortaleza
John M. Long,Universidade de Fortaleza
Joseph R. Brashear,Universidade de Fortaleza
FrÃ©dÃ©rique Laforest,Universidade de Fortaleza
Gauthier Picard,Universidade de Fortaleza
Syed Gillani,Universidade de Fortaleza
Charless C. Fowlkes,Universidade de Fortaleza
Joseph Roden,Universidade de Fortaleza
Michael C. Burl,Universidade de Fortaleza
Alessandro D'Atri,Universidade de Fortaleza
Fabrizio L. Ricci,Universidade de Fortaleza
Henrique O. Marques,Universidade de Fortaleza
Kwang-Su Yang,Universidade de Fortaleza
Carlos A. Heuser,Universidade de Fortaleza
Guilherme Dal Bianco,Universidade de Fortaleza
Marcos AndrÃ© GonÃ§alves,Universidade de Fortaleza
Renata Galante,Universidade de Fortaleza
Christoph Brochhaus,Universidade de Fortaleza
Ekow J. Otoo,Universidade de Fortaleza
Joseph JÃ¡JÃ¡,Universidade de Fortaleza
Qingmin Shi,Universidade de Fortaleza
Rashmi Nandikur,Universidade de Fortaleza
Abdullah Uz Tansel,Universidade de Fortaleza
M. Erol Arkun,Universidade de Fortaleza
Rajendra Bose,Universidade de Fortaleza
Marina Moscarini,Universidade de Fortaleza
Mandar S. Chaudhary,Universidade de Fortaleza
Nagiza F. Samatova,Universidade de Fortaleza
Steve Harenberg,Universidade de Fortaleza
Daniel dos Santos Kaster,Universidade de Fortaleza
Renato Bueno,Universidade de Fortaleza
David R. O'Hallaron,Universidade de Fortaleza
Jacobo Bielak,Universidade de Fortaleza
Julio LÃ³pez Hernandez,Universidade de Fortaleza
Leonardo RamÃ­rez-GuzmÃ¡n,Universidade de Fortaleza
M. R. Carter,Universidade de Fortaleza
Douglas Stott Parker Jr.,Universidade de Fortaleza
Hung-chih Yang,Universidade de Fortaleza
Ruey-Lung Hsiao,Universidade de Fortaleza
Shashikanth Pusapati,Universidade de Fortaleza
Paul A. Golder,Universidade de Fortaleza
Barbara Stone Meierhoefer,Universidade de Fortaleza
Gottfried Luef,Universidade de Fortaleza
Thomas A. MÃ¼ck,Universidade de Fortaleza
Daniyal Kazempour,Universidade de Fortaleza
Markus Mauder 0001,Universidade de Fortaleza
Bogdan Simion,Universidade de Fortaleza
Ryan Johnson 0001,Universidade de Fortaleza
Suprio Ray,Universidade de Fortaleza
Andi Zang,Universidade de Fortaleza
Xin Chen,Universidade de Fortaleza
Semih Salihoglu,Universidade de Fortaleza
Bernd Hamann,Universidade de Fortaleza
Kyriakos Toumbas,Universidade de Fortaleza
Hans-Joachim Klein 0001,Universidade de Fortaleza
Bernhard Volz,Universidade de Fortaleza
M. Abdul Rehman,Universidade de Fortaleza
Oliver Archner,Universidade de Fortaleza
Olivier CurÃ©,Universidade de Fortaleza
Stefan Jablonski,Universidade de Fortaleza
Akshay Kansal,Universidade de Fortaleza
Francesca Spezzano,Universidade de Fortaleza
Arunprasad P. Marathe,Universidade de Fortaleza
Jacqueline Chen,Universidade de Fortaleza
Wendy S. Koegler,Universidade de Fortaleza
Zhiming Ding,Universidade de Fortaleza
Sanjay Goil,Universidade de Fortaleza
Bader Albader,Universidade de Fortaleza
Surya Halim,Universidade de Fortaleza
Toshimi Minoura,Universidade de Fortaleza
Barbara F. Ryan,Universidade de Fortaleza
Thomas A. Ryan Jr.,Universidade de Fortaleza
Frank MÃ¼cklich,Universidade de Fortaleza
Gerhard Weikum,Universidade de Fortaleza
Kathrin Roberts,Universidade de Fortaleza
Ralf Schenkel,Universidade de Fortaleza
J. L. Raymond,Universidade de Fortaleza
Giovanni Giuffrida,Universidade de Fortaleza
Lee G. Cooper,Universidade de Fortaleza
Wei Wu,Universidade de Fortaleza
Florian Wolf,Universidade de Fortaleza
Iraklis Psaroudakis,Universidade de Fortaleza
Ali Saman Tosun,Universidade de Fortaleza
Hakan Ferhatosmanoglu,Universidade de Fortaleza
Tan Apaydin,Universidade de Fortaleza
Eddie C. Shek,Universidade de Fortaleza
Greg Kaestle,Universidade de Fortaleza
Son Dao,Universidade de Fortaleza
Lars Dannecker,Universidade de Fortaleza
Robert Schulze,Universidade de Fortaleza
Phyllis Levioff,Universidade de Fortaleza
Brenton Louie,Universidade de Fortaleza
Dan Suciu,Universidade de Fortaleza
Landon Detwiler,Universidade de Fortaleza
Nilesh N. Dalvi,Universidade de Fortaleza
Peter Tarczy-Hornoch,Universidade de Fortaleza
Ron Shaker,Universidade de Fortaleza
Scott Newman,Universidade de Fortaleza
Mingrui Wei,Universidade de Fortaleza
Sakti P. Ghosh,Universidade de Fortaleza
Russell F. Haddleton,Universidade de Fortaleza
Vladislav Shkapenyuk,Universidade de Fortaleza
Christian Fournier,Universidade de Fortaleza
Christophe Pradal,Universidade de Fortaleza
Patrick Valduriez,Universidade de Fortaleza
Andreas ZÃ¼fle,Universidade de Fortaleza
Florian Verhein,Universidade de Fortaleza
Thomas Bernecker,Universidade de Fortaleza
JÃ¡nos M. Szalai-Gindl,Universidade de Fortaleza
Aleksandra Nenadic,Universidade de Fortaleza
Ian Dunlop,Universidade de Fortaleza
Stian Soiland-Reyes,Universidade de Fortaleza
Stuart Owen,Universidade de Fortaleza
Tom Oinn,Universidade de Fortaleza
Wei Tan,Universidade de Fortaleza
A. Neil Arnason,Universidade de Fortaleza
David H. Scuse,Universidade de Fortaleza
Claudia Bauzer Medeiros,Universidade de Fortaleza
Glaucia Faria,Universidade de Fortaleza
Mario A. Nascimento,Universidade de Fortaleza
Markus Bestehorn,Universidade de Fortaleza
Patrick Erik Bradley,Universidade de Fortaleza
FranÃ§oise Milleret,Universidade de Fortaleza
Robert Laurini,Universidade de Fortaleza
Andrew Westlake,Universidade de Fortaleza
I. Kleinschmidt,Universidade de Fortaleza
Alexandros Nanopoulos,Universidade de Fortaleza
Panayiotis Bozanis,Universidade de Fortaleza
Vasilis Vasaitis,Universidade de Fortaleza
Fredric Gorin,Universidade de Fortaleza
Jim Stone,Universidade de Fortaleza
Michael Hogarth,Universidade de Fortaleza
Bogyeong Kim,Universidade de Fortaleza
Jinseon Yu,Universidade de Fortaleza
Sangchul Kim,Universidade de Fortaleza
Seoung Gook Sohn,Universidade de Fortaleza
Elaine R. Dobinson,Universidade de Fortaleza
Robert G. Raskin,Universidade de Fortaleza
Benedikt Kleiner,Universidade de Fortaleza
Josef SchmeiÃŸer,Universidade de Fortaleza
Lukas Karnowski,Universidade de Fortaleza
Maximilian E. SchÃ¼le,Universidade de Fortaleza
Thomas Neumann 0001,Universidade de Fortaleza
Steven L. Salzberg,Universidade de Fortaleza
Rowland R. Johnson,Universidade de Fortaleza
Daichi Amagata,Universidade de Fortaleza
Shojiro Nishio,Universidade de Fortaleza
Takahiro Hara,Universidade de Fortaleza
Patrick Leyshock,Universidade de Fortaleza
Raymond J. Walker,Universidade de Fortaleza
Steven Joy,Universidade de Fortaleza
Todd King,Universidade de Fortaleza
Ignaz Rutter,Universidade de Fortaleza
Vadim Arzamasov,Universidade de Fortaleza
Quinn J. Hart,Universidade de Fortaleza
Dennis P. Groth,Universidade de Fortaleza
Leah Sandvoss,Universidade de Fortaleza
Gideon Nimako,Universidade de Fortaleza
Hairong Wang,Universidade de Fortaleza
Angelika Kotz Dittrich,Universidade de Fortaleza
Duri Schmidt,Universidade de Fortaleza
Werner Dreyer,Universidade de Fortaleza
Hardy Kremer,Universidade de Fortaleza
Simon Wollwage,Universidade de Fortaleza
Manolis Loukadakis,Universidade de Fortaleza
Peter J. Haas,Universidade de Fortaleza
Heggere S. Ranganath,Universidade de Fortaleza
John A. Rushing,Universidade de Fortaleza
Sara J. Graves,Universidade de Fortaleza
Shalini Kansal,Universidade de Fortaleza
Thomas H. Hinke,Universidade de Fortaleza
Clement W. H. Lam,Universidade de Fortaleza
Larry H. Thiel,Universidade de Fortaleza
Shawn Delaney,Universidade de Fortaleza
Daeweon Son,Universidade de Fortaleza
Ramez Elmasri,Universidade de Fortaleza
Himawan Gunadhi,Universidade de Fortaleza
AndrÃ¡s Bodor,Universidade de Fortaleza
DÃ¡niel Kondor,Universidade de Fortaleza
GÃ¡bor Vattay,Universidade de Fortaleza
TamÃ¡s BudavÃ¡ri,Universidade de Fortaleza
Anand Kamble,Universidade de Fortaleza
Enrico Franconi,Universidade de Fortaleza
Jean Holzer,Universidade de Fortaleza
Stanley R. Freedman,Universidade de Fortaleza
Yvonne M. Bishop,Universidade de Fortaleza
Fabian Keller,Universidade de Fortaleza
Xiaopeng Xiong,Universidade de Fortaleza
Daniel Crawl,Universidade de Fortaleza
Pierre Mouallem,Universidade de Fortaleza
Ustun Yildiz,Universidade de Fortaleza
Dimitrios Tsoumakos,Universidade de Fortaleza
Ioannis Mytilinis,Universidade de Fortaleza
Jiong Yang,Universidade de Fortaleza
Xiaoxin Yin,Universidade de Fortaleza
Carlo Sartiani,Universidade de Fortaleza
Dario Colazzo,Universidade de Fortaleza
Maurizio NolÃ©,Universidade de Fortaleza
Vincenzo Mecca,Universidade de Fortaleza
Carla Osthoff,Universidade de Fortaleza
Halisson Brito,Universidade de Fortaleza
Jano Moreira de Souza,Universidade de Fortaleza
Julia Celia M. Strauch,Universidade de Fortaleza
Jeffrey A. Goldman,Universidade de Fortaleza
Anna Beer,Universidade de Fortaleza
Lisa Stephan,Universidade de Fortaleza
Andreas Dengel 0001,Universidade de Fortaleza
Christopher J. Tuot,Universidade de Fortaleza
Michael Sintek,Universidade de Fortaleza
Hans Gilgen,Universidade de Fortaleza
Alberto Krone-Martins,Universidade de Fortaleza
Eduardo S. Ogasawara,Universidade de Fortaleza
FÃ¡bio Porto,Universidade de Fortaleza
JoÃ£o N. Rittmeyer,Universidade de Fortaleza
Qiong Luo 0001,Universidade de Fortaleza
Xiaoying Jia 0001,Universidade de Fortaleza
GeneviÃ¨ve Jomier,Universidade de Fortaleza
H. Ralambondrainy,Universidade de Fortaleza
O. Kezouit,Universidade de Fortaleza
Hideto Sato,Universidade de Fortaleza
Ryosuke Hotaka,Universidade de Fortaleza
Derek Wright,Universidade de Fortaleza
Kasper Grud Skat Madsen,Universidade de Fortaleza
Philip Thyssen,Universidade de Fortaleza
Abhishek Sarkar,Universidade de Fortaleza
Eric Yi Liu,Universidade de Fortaleza
Mikael R. Jensen,Universidade de Fortaleza
Thomas H. MÃ¸ller,Universidade de Fortaleza
Nectaria Tryfona,Universidade de Fortaleza
Carola Wenk,Universidade de Fortaleza
Randall Salas,Universidade de Fortaleza
Barbara Rieche,Universidade de Fortaleza
